SKU_ID,Supplier_ID,Material_Category,UOM,Unit_Weight_KG,Base_Price_EUR
SKU-2026-12906,SUP-CHE-081,Steel_Forging,EA,5.8,46.11
SKU-2026-12907,SUP-PUN-044,Alum_Casting,EA,4.42,45.52
SKU-2026-12908,SUP-PUN-064,Alum_Casting,EA,7.08,21.41
SKU-2026-12909,SUP-PUN-008,Alum_Casting,KG,6.07,8.4
SKU-2026-12910,SUP-CHE-048,Electronics,EA,5.74,35.1
SKU-2026-12911,SUP-CHE-019,Electronics,EA,5.03,29.85
SKU-2026-12912,SUP-PUN-047,Steel_Forging,EA,3.15,42.95
SKU-2026-12913,SUP-NCR-104,Steel_Forging,EA,3.46,13.01
SKU-2026-12914,SUP-NCR-093,Alum_Casting,KG,1.47,8.33
SKU-2026-12915,SUP-CHE-081,Electronics,EA,0.15,48.46
SKU-2026-12916,SUP-NCR-067,Electronics,EA,0.33,48.08
SKU-2026-12917,SUP-NCR-021,Electronics,EA,2.26,45.93
SKU-2026-12918,SUP-CHE-042,Steel_Forging,EA,7.41,45.16
SKU-2026-12919,SUP-PUN-101,Electronics,KG,6.46,23.94
SKU-2026-12920,SUP-PUN-031,Steel_Forging,EA,1.94,40.66
SKU-2026-12921,SUP-NCR-067,Alum_Casting,EA,4.81,6.49
SKU-2026-12922,SUP-NCR-013,Steel_Forging,KG,2.94,45.6
SKU-2026-12923,SUP-PUN-003,Alum_Casting,EA,7.18,39.93
SKU-2026-12924,SUP-PUN-064,Electronics,EA,4.17,39.88
SKU-2026-12925,SUP-CHE-009,Steel_Forging,KG,0.52,33.4
SKU-2026-12926,SUP-CHE-113,Steel_Forging,EA,4.95,38.53
SKU-2026-12927,SUP-NCR-060,Steel_Forging,EA,6.33,8.1
SKU-2026-12928,SUP-CHE-087,Electronics,KG,2.7,23.16
SKU-2026-12929,SUP-PUN-050,Alum_Casting,EA,4.21,5.58
SKU-2026-12930,SUP-PUN-068,Alum_Casting,KG,2.41,32.77
SKU-2026-12931,SUP-CHE-087,Alum_Casting,KG,3.26,41.68
SKU-2026-12932,SUP-NCR-071,Alum_Casting,EA,6.45,30.62
SKU-2026-12933,SUP-CHE-095,Steel_Forging,EA,3.12,12.12
SKU-2026-12934,SUP-NCR-001,Alum_Casting,EA,7.23,39.37
SKU-2026-12935,SUP-CHE-045,Electronics,EA,3.52,49.7
SKU-2026-12936,SUP-NCR-102,Steel_Forging,EA,10.55,21.17
SKU-2026-12937,SUP-PUN-110,Electronics,EA,1.11,35.94
SKU-2026-12938,SUP-PUN-023,Electronics,EA,4.5,49.62
SKU-2026-12939,SUP-NCR-021,Alum_Casting,EA,3.29,35.29
SKU-2026-12940,SUP-CHE-079,Electronics,EA,5.5,23.94
SKU-2026-12941,SUP-PUN-011,Steel_Forging,EA,9.06,35.74
SKU-2026-12942,SUP-NCR-058,Alum_Casting,EA,2.85,41.42
SKU-2026-12943,SUP-CHE-066,Alum_Casting,EA,3.39,25.36
SKU-2026-12944,SUP-CHE-094,Steel_Forging,KG,3.31,46.4
SKU-2026-12945,SUP-PUN-040,Steel_Forging,KG,3.07,44.96
SKU-2026-12946,SUP-PUN-063,Steel_Forging,KG,3.9,40.92
SKU-2026-12947,SUP-CHE-019,Steel_Forging,EA,9.68,41.73
SKU-2026-12948,SUP-NCR-082,Steel_Forging,EA,1.32,48.04
SKU-2026-12949,SUP-PUN-068,Steel_Forging,EA,6.06,35.78
SKU-2026-12950,SUP-NCR-002,Alum_Casting,EA,4.12,5.81
SKU-2026-12951,SUP-NCR-114,Alum_Casting,EA,4.64,47.45
SKU-2026-12952,SUP-PUN-101,Electronics,EA,7.12,5.78
SKU-2026-12953,SUP-CHE-014,Steel_Forging,EA,8.9,46.32
SKU-2026-12954,SUP-CHE-014,Electronics,EA,13.84,47.55
SKU-2026-12955,SUP-CHE-032,Electronics,EA,4.7,25.85
SKU-2026-12956,SUP-CHE-097,Alum_Casting,EA,5.45,5.07
SKU-2026-12957,SUP-PUN-065,Steel_Forging,EA,2.16,12.29
SKU-2026-12958,SUP-PUN-110,Electronics,EA,3.23,7.64
SKU-2026-12959,SUP-PUN-018,Electronics,EA,3.36,12.48
SKU-2026-12960,SUP-CHE-062,Electronics,KG,10.38,14.69
SKU-2026-12961,SUP-PUN-044,Alum_Casting,EA,4.98,39.07
SKU-2026-12962,SUP-PUN-007,Steel_Forging,EA,6.62,47.79
SKU-2026-12963,SUP-PUN-103,Alum_Casting,EA,1.73,16.56
SKU-2026-12964,SUP-PUN-011,Steel_Forging,EA,2.41,37.79
SKU-2026-12965,SUP-PUN-076,Alum_Casting,KG,2.72,44.41
SKU-2026-12966,SUP-NCR-107,Alum_Casting,EA,7.47,10.8
SKU-2026-12967,SUP-PUN-085,Steel_Forging,EA,5.97,8.9
SKU-2026-12968,SUP-PUN-063,Electronics,EA,2.74,28.94
SKU-2026-12969,SUP-NCR-002,Electronics,EA,5.71,18.18
SKU-2026-12970,SUP-NCR-104,Alum_Casting,EA,13.47,38.81
SKU-2026-12971,SUP-PUN-029,Steel_Forging,EA,4.15,22.61
SKU-2026-12972,SUP-CHE-052,Steel_Forging,EA,2.02,18.58
SKU-2026-12973,SUP-CHE-043,Electronics,KG,6.24,26.44
SKU-2026-12974,SUP-CHE-033,Alum_Casting,EA,1.91,41.97
SKU-2026-12975,SUP-NCR-013,Steel_Forging,EA,2.29,26.66
SKU-2026-12976,SUP-NCR-035,Electronics,EA,3.77,26.77
SKU-2026-12977,SUP-CHE-038,Steel_Forging,EA,7.88,29.76
SKU-2026-12978,SUP-NCR-069,Alum_Casting,EA,0.34,13.28
SKU-2026-12979,SUP-NCR-106,Alum_Casting,EA,2.43,10.71
SKU-2026-12980,SUP-NCR-058,Alum_Casting,EA,6.76,35.1
SKU-2026-12981,SUP-NCR-035,Electronics,EA,7.52,18.33
SKU-2026-12982,SUP-CHE-048,Steel_Forging,KG,0.44,42.72
SKU-2026-12983,SUP-CHE-092,Electronics,EA,1.1,7.11
SKU-2026-12984,SUP-PUN-099,Alum_Casting,EA,2.73,21.66
SKU-2026-12985,SUP-NCR-046,Steel_Forging,KG,5.4,13.59
SKU-2026-12986,SUP-CHE-009,Alum_Casting,EA,6.33,7.68
SKU-2026-12987,SUP-NCR-013,Electronics,EA,4.82,8.74
SKU-2026-12988,SUP-NCR-021,Steel_Forging,EA,0.94,38.12
SKU-2026-12989,SUP-NCR-073,Electronics,EA,4.69,15.25
SKU-2026-12990,SUP-CHE-087,Electronics,KG,2.79,39.03
SKU-2026-12991,SUP-PUN-039,Electronics,EA,10.85,25.36
SKU-2026-12992,SUP-NCR-027,Electronics,EA,2.59,20.51
SKU-2026-12993,SUP-CHE-113,Electronics,EA,0.39,31.78
SKU-2026-12994,SUP-PUN-003,Steel_Forging,EA,13.46,29.28
SKU-2026-12995,SUP-CHE-089,Electronics,KG,4.44,35.45
SKU-2026-12996,SUP-PUN-050,Steel_Forging,EA,5.84,12.06
SKU-2026-12997,SUP-PUN-111,Electronics,EA,3.17,26.27
SKU-2026-12998,SUP-NCR-034,Electronics,EA,2.32,40.26
SKU-2026-12999,SUP-CHE-042,Alum_Casting,KG,0.26,21.17
SKU-2026-13000,SUP-NCR-102,Steel_Forging,EA,6.36,29.08
SKU-2026-13001,SUP-CHE-036,Alum_Casting,EA,3.07,6.51
SKU-2026-13002,SUP-NCR-046,Steel_Forging,EA,7.26,49.24
SKU-2026-13003,SUP-PUN-085,Alum_Casting,KG,8.59,47.45
SKU-2026-13004,SUP-PUN-025,Alum_Casting,EA,8.94,29.17
SKU-2026-13005,SUP-PUN-075,Alum_Casting,KG,11.59,29.42
SKU-2026-13006,SUP-PUN-117,Steel_Forging,EA,5.44,31.23
SKU-2026-13007,SUP-PUN-064,Steel_Forging,EA,3.62,22.35
SKU-2026-13008,SUP-CHE-090,Alum_Casting,EA,4.18,36.41
SKU-2026-13009,SUP-CHE-022,Alum_Casting,KG,4.19,42.42
SKU-2026-13010,SUP-CHE-042,Electronics,KG,10.31,26.85
SKU-2026-13011,SUP-NCR-027,Electronics,EA,2.4,28.13
SKU-2026-13012,SUP-PUN-111,Steel_Forging,EA,1.82,37.39
SKU-2026-13013,SUP-CHE-004,Steel_Forging,EA,3.02,45.17
SKU-2026-13014,SUP-CHE-019,Alum_Casting,EA,3.19,10.27
SKU-2026-13015,SUP-NCR-102,Electronics,EA,3.96,8.37
SKU-2026-13016,SUP-CHE-005,Steel_Forging,EA,2.35,23.94
SKU-2026-13017,SUP-CHE-092,Steel_Forging,EA,3.61,22.41
SKU-2026-13018,SUP-CHE-066,Steel_Forging,EA,6.57,20.25
SKU-2026-13019,SUP-PUN-037,Electronics,EA,2.18,45.57
SKU-2026-13020,SUP-NCR-114,Steel_Forging,EA,0.64,7.39
SKU-2026-13021,SUP-NCR-054,Steel_Forging,KG,0.51,13.92
SKU-2026-13022,SUP-NCR-013,Electronics,EA,3.07,23.61
SKU-2026-13023,SUP-NCR-073,Steel_Forging,EA,1.79,49.59
SKU-2026-13024,SUP-PUN-031,Alum_Casting,KG,3.1,11.15
SKU-2026-13025,SUP-PUN-008,Steel_Forging,EA,0.21,12.81
SKU-2026-13026,SUP-PUN-039,Steel_Forging,KG,3.96,35.2
SKU-2026-13027,SUP-PUN-057,Steel_Forging,EA,4.78,23.76
SKU-2026-13028,SUP-PUN-055,Alum_Casting,EA,13.9,26.67
SKU-2026-13029,SUP-CHE-041,Steel_Forging,EA,4.11,7.41
SKU-2026-13030,SUP-NCR-078,Alum_Casting,EA,1.24,44.45
SKU-2026-13031,SUP-PUN-096,Alum_Casting,EA,4.2,15.12
SKU-2026-13032,SUP-PUN-096,Electronics,KG,11.68,17.31
SKU-2026-13033,SUP-PUN-075,Electronics,EA,10.6,5.87
SKU-2026-13034,SUP-PUN-109,Electronics,EA,11.71,44.58
SKU-2026-13035,SUP-CHE-016,Alum_Casting,KG,3.72,7.26
SKU-2026-13036,SUP-PUN-077,Alum_Casting,EA,2.89,19.22
SKU-2026-13037,SUP-PUN-110,Alum_Casting,EA,8.3,20.52
SKU-2026-13038,SUP-NCR-100,Steel_Forging,KG,10.16,9.96
SKU-2026-13039,SUP-PUN-059,Steel_Forging,EA,8.44,42.45
SKU-2026-13040,SUP-NCR-091,Electronics,EA,1.53,15.77
SKU-2026-13041,SUP-CHE-087,Alum_Casting,EA,2.98,46.86
SKU-2026-13042,SUP-CHE-095,Steel_Forging,EA,3.26,14.74
SKU-2026-13043,SUP-PUN-063,Alum_Casting,EA,4.31,7.74
SKU-2026-13044,SUP-PUN-055,Steel_Forging,EA,0.99,17.7
SKU-2026-13045,SUP-PUN-018,Alum_Casting,EA,7.56,16.79
SKU-2026-13046,SUP-CHE-081,Alum_Casting,KG,4.33,47.89
SKU-2026-13047,SUP-PUN-010,Steel_Forging,EA,2.34,21.64
SKU-2026-13048,SUP-PUN-077,Electronics,EA,4.5,29.07
SKU-2026-13049,SUP-CHE-070,Electronics,EA,6.66,47.26
SKU-2026-13050,SUP-PUN-103,Alum_Casting,EA,4.08,48.88
SKU-2026-13051,SUP-CHE-079,Alum_Casting,EA,13.44,19.05
SKU-2026-13052,SUP-NCR-102,Alum_Casting,EA,12.66,20.29
SKU-2026-13053,SUP-PUN-076,Electronics,EA,0.92,24.79
SKU-2026-13054,SUP-CHE-089,Steel_Forging,KG,1.03,15.37
SKU-2026-13055,SUP-NCR-060,Steel_Forging,KG,10.19,26.26
SKU-2026-13056,SUP-CHE-032,Steel_Forging,EA,4.66,45.46
SKU-2026-13057,SUP-CHE-088,Electronics,KG,16.6,32.16
SKU-2026-13058,SUP-NCR-071,Steel_Forging,EA,1.21,18.2
SKU-2026-13059,SUP-NCR-106,Steel_Forging,EA,9.24,36.73
SKU-2026-13060,SUP-CHE-036,Alum_Casting,KG,2.9,48.74
SKU-2026-13061,SUP-PUN-020,Alum_Casting,EA,12.82,34.98
SKU-2026-13062,SUP-PUN-011,Alum_Casting,EA,2.93,39.45
SKU-2026-13063,SUP-NCR-058,Steel_Forging,EA,5.32,33.11
SKU-2026-13064,SUP-PUN-068,Steel_Forging,EA,4.41,22.97
SKU-2026-13065,SUP-CHE-113,Electronics,EA,5.34,5.15
SKU-2026-13066,SUP-CHE-062,Alum_Casting,EA,0.94,34.21
SKU-2026-13067,SUP-CHE-092,Electronics,EA,1.87,16.4
SKU-2026-13068,SUP-NCR-104,Alum_Casting,EA,3.42,13.52
SKU-2026-13069,SUP-CHE-043,Alum_Casting,KG,6.47,15.79
SKU-2026-13070,SUP-PUN-010,Electronics,EA,5.67,25.8
SKU-2026-13071,SUP-PUN-105,Alum_Casting,EA,3.22,27.73
SKU-2026-13072,SUP-PUN-025,Alum_Casting,KG,9.08,34.84
SKU-2026-13073,SUP-CHE-056,Alum_Casting,EA,2.33,14.05
SKU-2026-13074,SUP-NCR-049,Alum_Casting,EA,7.49,37.07
SKU-2026-13075,SUP-CHE-005,Electronics,KG,2.08,9.18
SKU-2026-13076,SUP-CHE-000,Steel_Forging,EA,4.95,7.69
SKU-2026-13077,SUP-CHE-097,Electronics,EA,1.06,16.88
SKU-2026-13078,SUP-NCR-027,Electronics,EA,1.3,9.64
SKU-2026-13079,SUP-PUN-020,Electronics,EA,6.29,16.33
SKU-2026-13080,SUP-PUN-112,Electronics,KG,3.02,8.44
SKU-2026-13081,SUP-CHE-090,Steel_Forging,EA,11.79,35.39
SKU-2026-13082,SUP-CHE-115,Electronics,EA,3.88,48.93
SKU-2026-13083,SUP-PUN-025,Steel_Forging,EA,8.28,22.21
SKU-2026-13084,SUP-CHE-119,Steel_Forging,EA,4.86,39.51
SKU-2026-13085,SUP-NCR-002,Alum_Casting,EA,3.83,35.56
SKU-2026-13086,SUP-PUN-040,Alum_Casting,EA,9.46,42.41
SKU-2026-13087,SUP-CHE-116,Electronics,EA,1.99,43.93
SKU-2026-13088,SUP-PUN-039,Alum_Casting,EA,6.13,26.0
SKU-2026-13089,SUP-NCR-069,Alum_Casting,EA,2.65,41.46
SKU-2026-13090,SUP-PUN-072,Electronics,KG,7.92,30.11
SKU-2026-13091,SUP-NCR-035,Alum_Casting,EA,5.64,39.94
SKU-2026-13092,SUP-CHE-041,Alum_Casting,EA,2.53,28.36
SKU-2026-13093,SUP-CHE-119,Alum_Casting,EA,6.67,8.49
SKU-2026-13094,SUP-PUN-068,Steel_Forging,KG,2.45,21.84
SKU-2026-13095,SUP-CHE-089,Alum_Casting,KG,3.14,9.8
SKU-2026-13096,SUP-CHE-086,Steel_Forging,KG,3.9,11.13
SKU-2026-13097,SUP-CHE-113,Steel_Forging,EA,4.09,16.67
SKU-2026-13098,SUP-CHE-041,Steel_Forging,EA,3.49,29.55
SKU-2026-13099,SUP-CHE-090,Electronics,EA,7.76,39.68
SKU-2026-13100,SUP-NCR-060,Electronics,EA,17.16,6.9
SKU-2026-13101,SUP-CHE-113,Alum_Casting,EA,2.93,12.22
SKU-2026-13102,SUP-CHE-079,Alum_Casting,EA,3.98,23.85
SKU-2026-13103,SUP-PUN-059,Electronics,EA,3.86,7.39
SKU-2026-13104,SUP-CHE-089,Alum_Casting,EA,1.67,44.38
SKU-2026-13105,SUP-CHE-097,Alum_Casting,EA,4.13,39.3
SKU-2026-13106,SUP-NCR-054,Electronics,EA,15.02,11.46
SKU-2026-13107,SUP-PUN-011,Alum_Casting,EA,2.16,40.75
SKU-2026-13108,SUP-PUN-023,Steel_Forging,EA,7.75,45.58
SKU-2026-13109,SUP-NCR-035,Electronics,EA,7.67,11.23
SKU-2026-13110,SUP-NCR-067,Electronics,EA,1.03,35.62
SKU-2026-13111,SUP-CHE-080,Electronics,EA,1.92,42.29
SKU-2026-13112,SUP-CHE-081,Steel_Forging,EA,8.25,15.56
SKU-2026-13113,SUP-PUN-047,Alum_Casting,EA,0.46,35.27
SKU-2026-13114,SUP-CHE-038,Alum_Casting,EA,2.57,42.36
SKU-2026-13115,SUP-CHE-005,Electronics,EA,4.61,44.67
SKU-2026-13116,SUP-NCR-021,Alum_Casting,KG,8.2,42.85
SKU-2026-13117,SUP-CHE-113,Alum_Casting,EA,2.75,21.05
SKU-2026-13118,SUP-PUN-112,Alum_Casting,EA,1.96,28.66
SKU-2026-13119,SUP-CHE-005,Electronics,KG,2.67,6.35
SKU-2026-13120,SUP-NCR-067,Electronics,EA,10.31,14.87
SKU-2026-13121,SUP-PUN-105,Alum_Casting,EA,3.82,21.92
SKU-2026-13122,SUP-PUN-074,Steel_Forging,EA,3.77,12.26
SKU-2026-13123,SUP-CHE-080,Alum_Casting,EA,10.83,31.22
SKU-2026-13124,SUP-PUN-064,Steel_Forging,EA,4.24,12.13
SKU-2026-13125,SUP-CHE-089,Electronics,EA,2.44,45.22
SKU-2026-13126,SUP-CHE-086,Electronics,EA,4.78,14.05
SKU-2026-13127,SUP-NCR-069,Alum_Casting,EA,6.0,37.9
SKU-2026-13128,SUP-CHE-004,Steel_Forging,EA,9.15,10.14
SKU-2026-13129,SUP-PUN-111,Alum_Casting,EA,12.94,43.58
SKU-2026-13130,SUP-PUN-108,Electronics,EA,5.27,48.39
SKU-2026-13131,SUP-NCR-067,Steel_Forging,EA,4.65,24.63
SKU-2026-13132,SUP-PUN-063,Steel_Forging,EA,0.6,6.98
SKU-2026-13133,SUP-CHE-090,Steel_Forging,KG,5.02,21.63
SKU-2026-13134,SUP-CHE-095,Alum_Casting,EA,7.25,49.82
SKU-2026-13135,SUP-CHE-045,Steel_Forging,EA,4.98,46.94
SKU-2026-13136,SUP-PUN-008,Electronics,EA,7.72,15.37
SKU-2026-13137,SUP-PUN-101,Alum_Casting,EA,9.05,16.72
SKU-2026-13138,SUP-PUN-044,Steel_Forging,EA,4.78,20.36
SKU-2026-13139,SUP-CHE-087,Alum_Casting,KG,4.2,16.21
SKU-2026-13140,SUP-PUN-110,Alum_Casting,KG,3.22,36.89
SKU-2026-13141,SUP-NCR-100,Electronics,KG,1.79,34.3
SKU-2026-13142,SUP-CHE-019,Electronics,EA,6.3,36.72
SKU-2026-13143,SUP-NCR-107,Alum_Casting,EA,12.2,48.01
SKU-2026-13144,SUP-PUN-050,Steel_Forging,KG,5.2,25.74
SKU-2026-13145,SUP-PUN-099,Electronics,EA,3.02,28.68
SKU-2026-13146,SUP-PUN-101,Electronics,EA,6.65,26.16
SKU-2026-13147,SUP-CHE-056,Electronics,EA,6.34,37.29
SKU-2026-13148,SUP-CHE-079,Steel_Forging,KG,2.36,27.82
SKU-2026-13149,SUP-PUN-103,Steel_Forging,EA,3.43,46.65
SKU-2026-13150,SUP-CHE-032,Electronics,EA,6.97,6.66
SKU-2026-13151,SUP-CHE-097,Electronics,KG,4.42,13.91
SKU-2026-13152,SUP-CHE-004,Electronics,KG,5.1,31.48
SKU-2026-13153,SUP-NCR-078,Alum_Casting,KG,10.45,14.22
SKU-2026-13154,SUP-PUN-064,Electronics,EA,7.37,29.17
SKU-2026-13155,SUP-NCR-104,Alum_Casting,EA,6.76,45.01
SKU-2026-13156,SUP-NCR-082,Electronics,EA,5.69,6.08
SKU-2026-13157,SUP-PUN-007,Steel_Forging,KG,6.33,12.92
SKU-2026-13158,SUP-NCR-104,Steel_Forging,EA,2.86,25.02
SKU-2026-13159,SUP-CHE-036,Electronics,EA,3.65,46.56
SKU-2026-13160,SUP-PUN-096,Steel_Forging,EA,5.35,34.35
SKU-2026-13161,SUP-CHE-080,Alum_Casting,KG,2.69,13.65
SKU-2026-13162,SUP-CHE-005,Alum_Casting,KG,2.46,11.15
SKU-2026-13163,SUP-PUN-109,Electronics,EA,3.83,10.4
SKU-2026-13164,SUP-PUN-018,Alum_Casting,KG,0.88,25.75
SKU-2026-13165,SUP-PUN-029,Alum_Casting,EA,1.7,18.96
SKU-2026-13166,SUP-NCR-107,Alum_Casting,EA,8.67,42.03
SKU-2026-13167,SUP-CHE-080,Steel_Forging,EA,6.34,23.64
SKU-2026-13168,SUP-PUN-050,Steel_Forging,KG,4.24,9.63
SKU-2026-13169,SUP-PUN-011,Steel_Forging,EA,3.26,9.32
SKU-2026-13170,SUP-NCR-058,Steel_Forging,EA,5.85,41.76
SKU-2026-13171,SUP-NCR-021,Steel_Forging,KG,4.2,8.46
SKU-2026-13172,SUP-CHE-022,Alum_Casting,EA,5.56,44.66
SKU-2026-13173,SUP-NCR-053,Electronics,EA,4.65,41.33
SKU-2026-13174,SUP-CHE-094,Electronics,EA,0.89,31.6
SKU-2026-13175,SUP-NCR-035,Steel_Forging,EA,4.71,40.23
SKU-2026-13176,SUP-PUN-059,Alum_Casting,EA,4.98,37.9
SKU-2026-13177,SUP-CHE-089,Steel_Forging,EA,3.82,49.54
SKU-2026-13178,SUP-CHE-030,Electronics,EA,13.58,45.33
SKU-2026-13179,SUP-PUN-075,Alum_Casting,KG,6.89,13.98
SKU-2026-13180,SUP-PUN-003,Alum_Casting,EA,3.07,16.37
SKU-2026-13181,SUP-PUN-075,Steel_Forging,EA,1.69,33.46
SKU-2026-13182,SUP-CHE-051,Alum_Casting,EA,1.36,8.84
SKU-2026-13183,SUP-CHE-004,Alum_Casting,EA,4.2,47.85
SKU-2026-13184,SUP-PUN-099,Steel_Forging,EA,1.81,20.77
SKU-2026-13185,SUP-CHE-000,Alum_Casting,KG,6.44,11.22
SKU-2026-13186,SUP-PUN-112,Steel_Forging,EA,3.24,14.74
SKU-2026-13187,SUP-PUN-015,Alum_Casting,EA,4.65,7.17
SKU-2026-13188,SUP-PUN-101,Electronics,EA,3.19,28.41
SKU-2026-13189,SUP-PUN-025,Electronics,EA,8.14,9.48
SKU-2026-13190,SUP-NCR-054,Electronics,EA,4.61,16.22
SKU-2026-13191,SUP-PUN-039,Alum_Casting,EA,7.73,24.58
SKU-2026-13192,SUP-CHE-033,Electronics,KG,3.51,32.24
SKU-2026-13193,SUP-CHE-095,Electronics,EA,3.32,30.73
SKU-2026-13194,SUP-NCR-053,Alum_Casting,EA,1.15,33.0
SKU-2026-13195,SUP-CHE-026,Electronics,EA,1.01,29.16
SKU-2026-13196,SUP-CHE-026,Steel_Forging,KG,2.28,12.98
SKU-2026-13197,SUP-CHE-038,Electronics,EA,4.52,19.58
SKU-2026-13198,SUP-PUN-075,Alum_Casting,EA,3.25,7.64
SKU-2026-13199,SUP-NCR-100,Steel_Forging,EA,9.48,12.04
SKU-2026-13200,SUP-CHE-026,Electronics,EA,2.39,24.63
SKU-2026-13201,SUP-CHE-119,Steel_Forging,EA,2.19,36.09
SKU-2026-13202,SUP-PUN-047,Electronics,EA,4.33,17.42
SKU-2026-13203,SUP-CHE-097,Alum_Casting,EA,2.4,23.11
SKU-2026-13204,SUP-CHE-006,Electronics,EA,1.63,16.99
SKU-2026-13205,SUP-CHE-097,Alum_Casting,EA,3.67,36.82
SKU-2026-13206,SUP-PUN-059,Steel_Forging,EA,4.23,49.91
SKU-2026-13207,SUP-CHE-006,Alum_Casting,EA,5.51,42.71
SKU-2026-13208,SUP-NCR-100,Alum_Casting,EA,3.63,21.51
SKU-2026-13209,SUP-CHE-006,Electronics,EA,10.09,33.59
SKU-2026-13210,SUP-CHE-094,Electronics,EA,6.53,18.81
SKU-2026-13211,SUP-NCR-082,Alum_Casting,EA,4.77,22.69
SKU-2026-13212,SUP-PUN-063,Electronics,EA,1.11,43.93
SKU-2026-13213,SUP-NCR-106,Alum_Casting,EA,12.15,46.21
SKU-2026-13214,SUP-CHE-016,Steel_Forging,EA,10.75,38.25
SKU-2026-13215,SUP-CHE-036,Electronics,KG,2.66,39.82
SKU-2026-13216,SUP-CHE-042,Alum_Casting,KG,3.88,27.29
SKU-2026-13217,SUP-CHE-022,Alum_Casting,KG,1.17,8.01
SKU-2026-13218,SUP-NCR-106,Electronics,KG,8.37,15.56
SKU-2026-13219,SUP-CHE-097,Alum_Casting,EA,2.32,44.2
SKU-2026-13220,SUP-CHE-079,Steel_Forging,KG,4.62,27.07
SKU-2026-13221,SUP-NCR-060,Steel_Forging,EA,4.69,15.61
SKU-2026-13222,SUP-CHE-051,Alum_Casting,EA,4.81,40.23
SKU-2026-13223,SUP-PUN-085,Steel_Forging,EA,2.68,49.81
SKU-2026-13224,SUP-PUN-112,Steel_Forging,EA,5.89,24.58
SKU-2026-13225,SUP-CHE-092,Steel_Forging,KG,6.19,30.71
SKU-2026-13226,SUP-NCR-104,Electronics,EA,4.48,16.54
SKU-2026-13227,SUP-PUN-003,Electronics,EA,4.93,26.36
SKU-2026-13228,SUP-CHE-090,Alum_Casting,EA,1.3,37.68
SKU-2026-13229,SUP-CHE-009,Electronics,EA,2.19,48.08
SKU-2026-13230,SUP-PUN-085,Alum_Casting,EA,4.35,39.79
SKU-2026-13231,SUP-NCR-013,Alum_Casting,KG,2.96,10.13
SKU-2026-13232,SUP-CHE-079,Steel_Forging,KG,2.0,25.78
SKU-2026-13233,SUP-NCR-093,Electronics,EA,5.93,29.09
SKU-2026-13234,SUP-CHE-066,Alum_Casting,EA,3.83,23.18
SKU-2026-13235,SUP-NCR-067,Alum_Casting,EA,6.11,34.76
SKU-2026-13236,SUP-CHE-092,Alum_Casting,EA,4.62,42.58
SKU-2026-13237,SUP-CHE-066,Steel_Forging,EA,4.71,20.42
SKU-2026-13238,SUP-CHE-041,Electronics,EA,2.35,47.31
SKU-2026-13239,SUP-PUN-039,Steel_Forging,KG,10.63,21.04
SKU-2026-13240,SUP-PUN-096,Steel_Forging,EA,7.02,33.54
SKU-2026-13241,SUP-CHE-019,Steel_Forging,EA,11.74,34.34
SKU-2026-13242,SUP-PUN-047,Alum_Casting,EA,3.2,12.66
SKU-2026-13243,SUP-PUN-099,Steel_Forging,KG,3.55,37.22
SKU-2026-13244,SUP-NCR-027,Steel_Forging,EA,3.77,49.17
SKU-2026-13245,SUP-NCR-049,Alum_Casting,EA,4.64,36.32
SKU-2026-13246,SUP-NCR-053,Alum_Casting,KG,4.96,27.76
SKU-2026-13247,SUP-NCR-035,Alum_Casting,EA,7.31,6.18
SKU-2026-13248,SUP-CHE-084,Alum_Casting,EA,0.66,34.61
SKU-2026-13249,SUP-PUN-025,Electronics,KG,5.22,40.65
SKU-2026-13250,SUP-CHE-014,Electronics,EA,3.86,33.5
SKU-2026-13251,SUP-CHE-081,Electronics,EA,7.47,45.69
SKU-2026-13252,SUP-CHE-113,Electronics,EA,1.4,17.16
SKU-2026-13253,SUP-CHE-080,Electronics,EA,0.26,39.0
SKU-2026-13254,SUP-PUN-109,Alum_Casting,EA,3.04,43.06
SKU-2026-13255,SUP-NCR-073,Alum_Casting,EA,6.22,24.75
SKU-2026-13256,SUP-PUN-075,Alum_Casting,EA,25.15,43.54
SKU-2026-13257,SUP-PUN-110,Alum_Casting,KG,6.99,49.42
SKU-2026-13258,SUP-PUN-085,Electronics,EA,0.32,8.8
SKU-2026-13259,SUP-PUN-015,Alum_Casting,EA,6.42,6.33
SKU-2026-13260,SUP-PUN-007,Alum_Casting,EA,1.51,7.3
SKU-2026-13261,SUP-CHE-005,Alum_Casting,EA,4.01,47.46
SKU-2026-13262,SUP-CHE-119,Steel_Forging,EA,2.62,13.11
SKU-2026-13263,SUP-PUN-059,Alum_Casting,EA,3.8,9.94
SKU-2026-13264,SUP-NCR-100,Alum_Casting,EA,1.87,14.12
SKU-2026-13265,SUP-NCR-107,Electronics,EA,3.61,18.02
SKU-2026-13266,SUP-CHE-028,Alum_Casting,EA,1.7,15.22
SKU-2026-13267,SUP-PUN-061,Steel_Forging,EA,3.42,40.64
SKU-2026-13268,SUP-CHE-062,Alum_Casting,KG,5.41,10.78
SKU-2026-13269,SUP-PUN-096,Alum_Casting,EA,4.88,5.28
SKU-2026-13270,SUP-CHE-036,Steel_Forging,KG,4.29,12.22
SKU-2026-13271,SUP-CHE-005,Steel_Forging,EA,5.18,44.95
